Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Anterograde Trans-Synaptic Signaling (GO:0098916)	2/199	0.24762995352637	0.315660160539109	0	0	2.12841559563668	2.97088456720569	HTR2C;GABRD
Sterol Metabolic Process (GO:0016125)	1/60	0.251078036313998	0.318742021476593	0	0	3.54058876003568	4.89306352364077	CYP26B1
Positive Regulation Of Phagocytosis (GO:0050766)	1/60	0.251078036313998	0.318742021476593	0	0	3.54058876003568	4.89306352364077	F2RL1
Homophilic Cell Adhesion Via Plasma Membrane Adhesion Molecules (GO:0007156)	1/60	0.251078036313998	0.318742021476593	0	0	3.54058876003568	4.89306352364077	ROBO2
BMP Signaling Pathway (GO:0030509)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	PPARG
Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	MMP9
Negative Regulation Of Viral Process (GO:0048525)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	RSAD2
Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	BDNF
Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	F2RL1
Negative Regulation Of Autophagy (GO:0010507)	1/61	0.254683673338579	0.320687176198374	0	0	3.48140350877193	4.7616304673106	RPTOR
Regulation Of MAPK Cascade (GO:0043408)	2/204	0.256518204961194	0.322559477241176	0	0	2.07520539287971	2.82343240638468	DUSP9;HLA-DRB1
Cell Junction Organization (GO:0034330)	1/62	0.258272131188966	0.323450118412092	0	0	3.42415875754961	4.63542573698017	CBLN2
Fat Cell Differentiation (GO:0045444)	1/62	0.258272131188966	0.323450118412092	0	0	3.42415875754961	4.63542573698017	PPARG
Regulation Of T Cell Activation (GO:0050863)	1/62	0.258272131188966	0.323450118412092	0	0	3.42415875754961	4.63542573698017	HLA-DRB1
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	0.261843490894303	0.327040053230031	0	0	3.36876061120543	4.51416723602791	RPTOR
Regulation Of Cellular Catabolic Process (GO:0031329)	1/63	0.261843490894303	0.327040053230031	0	0	3.36876061120543	4.51416723602791	RPTOR
Positive Regulation Of T Cell Differentiation (GO:0045582)	1/64	0.265397833031411	0.330589515507583	0	0	3.31512113617377	4.39759213274105	HLA-DRB1
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.265397833031411	0.330589515507583	0	0	3.31512113617377	4.39759213274105	F2RL1
Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042509)	1/65	0.268935237814291	0.334098929975452	0	0	3.26315789473684	4.28545527153116	PIBF1
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.268935237814291	0.334098929975452	0	0	3.26315789473684	4.28545527153116	PTK2
Negative Regulation Of Immune Response (GO:0050777)	1/66	0.272455785176125	0.337118624857926	0	0	3.21279352226721	4.17752773718953	HLA-DRB1
Cellular Response To BMP Stimulus (GO:0071773)	1/66	0.272455785176125	0.337118624857926	0	0	3.21279352226721	4.17752773718953	PPARG
Response To Reactive Oxygen Species (GO:0000302)	1/66	0.272455785176125	0.337118624857926	0	0	3.21279352226721	4.17752773718953	MMP9
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.275959554534678	0.340093581152963	0	0	3.16395534290271	4.07359555892619	PPARG
Regulation Of Viral Genome Replication (GO:0045069)	1/67	0.275959554534678	0.340093581152963	0	0	3.16395534290271	4.07359555892619	RSAD2
Negative Regulation Of Cellular Catabolic Process (GO:0031330)	1/67	0.275959554534678	0.340093581152963	0	0	3.16395534290271	4.07359555892619	RPTOR
Sulfur Compound Biosynthetic Process (GO:0044272)	1/70	0.28637098428324	0.351524171183659	0	0	3.02593440122044	3.78383159972817	CHST1
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	1/70	0.28637098428324	0.351524171183659	0	0	3.02593440122044	3.78383159972817	RGS6
Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	0.28637098428324	0.351524171183659	0	0	3.02593440122044	3.78383159972817	MYADM
Regulation Of Cilium Assembly (GO:1902017)	1/71	0.289808429357597	0.353871345320856	0	0	2.98255639097744	3.69400096498612	TBC1D19
Regulation Of Hydrolase Activity (GO:0051336)	1/71	0.289808429357597	0.353871345320856	0	0	2.98255639097744	3.69400096498612	PTK2
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.289808429357597	0.353871345320856	0	0	2.98255639097744	3.69400096498612	MYADM
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	0.289808429357597	0.353871345320856	0	0	2.98255639097744	3.69400096498612	PPARG
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/72	0.293229488388385	0.356640845641443	0	0	2.94040029651594	3.60728231842229	PTK2
Negative Regulation Of Catabolic Process (GO:0009895)	1/72	0.293229488388385	0.356640845641443	0	0	2.94040029651594	3.60728231842229	AZIN1
Negative Regulation Of Cell Adhesion (GO:0007162)	1/72	0.293229488388385	0.356640845641443	0	0	2.94040029651594	3.60728231842229	PTK2
Cellular Response To Reactive Oxygen Species (GO:0034614)	1/73	0.296634238686803	0.358900356585858	0	0	2.89941520467836	3.52353003853463	MMP9
Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	0.296634238686803	0.358900356585858	0	0	2.89941520467836	3.52353003853463	APBB3
Protein Tetramerization (GO:0051262)	1/73	0.296634238686803	0.358900356585858	0	0	2.89941520467836	3.52353003853463	HLA-DRB1
Regulation Of Rho Protein Signal Transduction (GO:0035023)	1/73	0.296634238686803	0.358900356585858	0	0	2.89941520467836	3.52353003853463	F2RL1
Regulation Of Cell Growth (GO:0001558)	2/227	0.297413370385983	0.359374489216396	0	0	1.86089834515366	2.25658541872803	RPTOR;WT1
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	1/74	0.300022757151615	0.362056071049022	0	0	2.85955299206921	3.44260712560385	BDNF
Regulation Of Fat Cell Differentiation (GO:0045598)	1/75	0.303395120396658	0.364231140657308	0	0	2.82076813655761	3.36438458394582	PPARG
Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)	1/75	0.303395120396658	0.364231140657308	0	0	2.82076813655761	3.36438458394582	TBC1D19
Regulation Of Stress Fiber Assembly (GO:0051492)	1/75	0.303395120396658	0.364231140657308	0	0	2.82076813655761	3.36438458394582	ARHGEF10
Regulation Of BMP Signaling Pathway (GO:0030510)	1/75	0.303395120396658	0.364231140657308	0	0	2.82076813655761	3.36438458394582	PPARG
Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043122)	2/232	0.306275639160485	0.36651708959629	0	0	1.8199814986124	2.15352914554079	F2RL1;HLA-DRB1
Positive Regulation Of Interleukin-6 Production (GO:0032755)	1/76	0.306751404607282	0.36651708959629	0	0	2.78301754385965	3.28874085834244	F2RL1
Transcription Initiation At RNA Polymerase II Promoter (GO:0006367)	1/76	0.306751404607282	0.36651708959629	0	0	2.78301754385965	3.28874085834244	MED11
Regulation Of Cell Population Proliferation (GO:0042127)	5/766	0.306879071784825	0.36651708959629	0	0	1.38214610619341	1.63273128501819	TNXB;WT1;POU3F3;PTK2;FGF4
Translation (GO:0006412)	2/234	0.309815243730519	0.366579725257261	0	0	1.80410858400587	2.11401681791514	MRPL3;RPLP2
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	PPARG
Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	MED11
Positive Regulation Of JNK Cascade (GO:0046330)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	F2RL1
Positive Regulation Of Response To Stimulus (GO:0048584)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	RSAD2
Monoatomic Cation Homeostasis (GO:0055080)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	KCNH2
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	HLA-DRB1
Negative Regulation Of Blood Vessel Morphogenesis (GO:2000181)	1/77	0.310091685697144	0.366579725257261	0	0	2.74626038781163	3.21556131423751	PPARG
Cellular Response To Nutrient Levels (GO:0031669)	1/78	0.313416039085807	0.369099091715266	0	0	2.71045796308954	3.14473776364498	RPTOR
Long-Chain Fatty Acid Metabolic Process (GO:0001676)	1/78	0.313416039085807	0.369099091715266	0	0	2.71045796308954	3.14473776364498	FAAH2
Regulation Of TOR Signaling (GO:0032006)	1/78	0.313416039085807	0.369099091715266	0	0	2.71045796308954	3.14473776364498	RPTOR
Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.316724539977527	0.37111158219589	0	0	2.67557354925776	3.07616802484555	BDNF
Cellular Response To UV (GO:0034644)	1/79	0.316724539977527	0.37111158219589	0	0	2.67557354925776	3.07616802484555	MMP9
Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.316724539977527	0.37111158219589	0	0	2.67557354925776	3.07616802484555	PTK2
Positive Regulation Of Cytoskeleton Organization (GO:0051495)	1/79	0.316724539977527	0.37111158219589	0	0	2.67557354925776	3.07616802484555	F2RL1
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/80	0.320017263171955	0.374016070559933	0	0	2.64157228514324	3.00975552106687	PPARG
Regulation Of Organelle Assembly (GO:1902115)	1/80	0.320017263171955	0.374016070559933	0	0	2.64157228514324	3.00975552106687	TBC1D19
Regulation Of Inflammatory Response (GO:0050727)	2/240	0.32041247424046	0.374016070559933	0	0	1.75809047023065	2.00096386701202	PPARG;MMP9
Regulation Of Interleukin-8 Production (GO:0032677)	1/81	0.323294283156366	0.375961271640486	0	0	2.60842105263158	2.94540890829074	F2RL1
Activation Of Protein Kinase Activity (GO:0032147)	1/81	0.323294283156366	0.375961271640486	0	0	2.60842105263158	2.94540890829074	PIBF1
Positive Regulation Of Growth (GO:0045927)	1/81	0.323294283156366	0.375961271640486	0	0	2.60842105263158	2.94540890829074	RPTOR
Regulation Of Phosphorylation (GO:0042325)	1/82	0.32655567396506	0.37880458179947	0	0	2.57608836907083	2.88304173379209	PTK2
Cellular Response To Organic Substance (GO:0071310)	1/82	0.32655567396506	0.37880458179947	0	0	2.57608836907083	2.88304173379209	ROBO2
Calcium Ion Transmembrane Import Into Cytosol (GO:0097553)	1/83	0.329801509344508	0.381615711560728	0	0	2.54454428754814	2.82257211840961	HTR2C
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	1/83	0.329801509344508	0.381615711560728	0	0	2.54454428754814	2.82257211840961	PTK2
Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.333031862791669	0.384394985908792	0	0	2.5137603043754	2.76392246389309	F2RL1
Ribosomal Small Subunit Biogenesis (GO:0042274)	1/84	0.333031862791669	0.384394985908792	0	0	2.5137603043754	2.76392246389309	NGDN
Regulation Of Kinase Activity (GO:0043549)	1/85	0.336246807353203	0.38618445200962	0	0	2.48370927318296	2.70701918392176	HLA-DRB1
Epidermis Development (GO:0008544)	1/85	0.336246807353203	0.38618445200962	0	0	2.48370927318296	2.70701918392176	HLA-DRB1
Establishment Of Protein Localization To Organelle (GO:0072594)	1/85	0.336246807353203	0.38618445200962	0	0	2.48370927318296	2.70701918392176	NEURL1B
Integrin-Mediated Signaling Pathway (GO:0007229)	1/85	0.336246807353203	0.38618445200962	0	0	2.48370927318296	2.70701918392176	PTK2
Negative Regulation Of Angiogenesis (GO:0016525)	1/86	0.339446415751148	0.389377347116273	0	0	2.4543653250774	2.65179245256955	PPARG
Glucose Homeostasis (GO:0042593)	1/87	0.342630760349332	0.392544871116271	0	0	2.42570379436965	2.59817597233327	PPARG
Nervous System Development (GO:0007399)	3/433	0.344792238163201	0.393745177270693	0	0	1.4609152288072	1.55560189505957	ROBO2;BDNF;POU3F3
Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	0.345799913228033	0.393745177270693	0	0	2.39770114942529	2.54610675816232	PTK2
Negative Regulation Of Neuron Death (GO:1901215)	1/88	0.345799913228033	0.393745177270693	0	0	2.39770114942529	2.54610675816232	BDNF
Positive Regulation Of Cell Adhesion (GO:0045785)	1/88	0.345799913228033	0.393745177270693	0	0	2.39770114942529	2.54610675816232	TFE3
Positive Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120034)	1/88	0.345799913228033	0.393745177270693	0	0	2.39770114942529	2.54610675816232	F2RL1
Lymphocyte Differentiation (GO:0030098)	1/91	0.355216937016028	0.403972202880973	0	0	2.3174269005848	2.39859845312484	NFIL3
Steroid Metabolic Process (GO:0008202)	1/92	0.358326036827566	0.407009256029353	0	0	2.29184499710815	2.35214799892276	CYP26B1
Cytoplasmic Translation (GO:0002181)	1/93	0.361420300149921	0.409521414577688	0	0	2.26681922196796	2.30697304911209	RPLP2
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	1/93	0.361420300149921	0.409521414577688	0	0	2.26681922196796	2.30697304911209	PTK2
T Cell Receptor Signaling Pathway (GO:0050852)	1/95	0.367564597279795	0.415468874878989	0	0	2.21836506159015	2.22026442767441	HLA-DRB1
Cell Junction Assembly (GO:0034329)	1/95	0.367564597279795	0.415468874878989	0	0	2.21836506159015	2.22026442767441	BDNF
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	1/96	0.370614770254144	0.418406942574022	0	0	2.19490304709141	2.17864344884077	PTK2
Regulation Of Protein Localization (GO:0032880)	1/97	0.373650384955548	0.42132145472509	0	0	2.1719298245614	2.13812312511658	BDNF
MAPK Cascade (GO:0000165)	1/98	0.376671510248959	0.423185425558152	0	0	2.14943027672273	2.09866459602356	DUSP9
RNA Splicing (GO:0008380)	1/98	0.376671510248959	0.423185425558152	0	0	2.14943027672273	2.09866459602356	WT1
Mitochondrial Translation (GO:0032543)	1/98	0.376671510248959	0.423185425558152	0	0	2.14943027672273	2.09866459602356	MRPL3
Regulation Of Organelle Organization (GO:0033043)	1/100	0.382670565880735	0.428886817798699	0	0	2.10579479000532	2.02278604662789	PTK2
Protein Complex Oligomerization (GO:0051259)	1/100	0.382670565880735	0.428886817798699	0	0	2.10579479000532	2.02278604662789	HLA-DRB1
Visual Perception (GO:0007601)	1/101	0.385648632178026	0.431703173294582	0	0	2.08463157894737	1.98629659598169	GRM8
Activation Of GTPase Activity (GO:0090630)	1/102	0.38861248085348	0.43345238249042	0	0	2.06388744137572	1.95072991081949	ARHGEF10
Calcium Ion Homeostasis (GO:0055074)	1/102	0.38861248085348	0.43345238249042	0	0	2.06388744137572	1.95072991081949	HTR2C
Sensory Perception Of Light Stimulus (GO:0050953)	1/102	0.38861248085348	0.43345238249042	0	0	2.06388744137572	1.95072991081949	GRM8
Inorganic Cation Import Across Plasma Membrane (GO:0098659)	1/103	0.391562179012502	0.435695086479138	0	0	2.04355005159959	1.91605491271722	KCNH2
Mitochondrial Gene Expression (GO:0140053)	1/103	0.391562179012502	0.435695086479138	0	0	2.04355005159959	1.91605491271722	MRPL3
Inorganic Cation Transmembrane Transport (GO:0098662)	2/284	0.39659543784829	0.440101664712189	0	0	1.48045872944017	1.36918532853337	SLC36A1;KCNH2
Regulation Of Neuron Apoptotic Process (GO:0043523)	1/105	0.397419391194843	0.440101664712189	0	0	2.00404858299595	1.84926219301671	BDNF
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	1/105	0.397419391194843	0.440101664712189	0	0	2.00404858299595	1.84926219301671	F2RL1
Intrinsic Apoptotic Signaling Pathway (GO:0097193)	1/105	0.397419391194843	0.440101664712189	0	0	2.00404858299595	1.84926219301671	FHIT
Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)	1/106	0.400327037858707	0.442793195629178	0	0	1.98486215538847	1.8170886473975	RPTOR
Positive Regulation Of T Cell Activation (GO:0050870)	1/107	0.403220799644778	0.444933296159755	0	0	1.96603773584906	1.78569501542377	HLA-DRB1
Monoatomic Ion Transport (GO:0006811)	1/107	0.403220799644778	0.444933296159755	0	0	1.96603773584906	1.78569501542377	SLC36A1
Positive Regulation Of DNA Metabolic Process (GO:0051054)	1/108	0.406100742126499	0.447578965194051	0	0	1.94756517461879	1.75505618017298	WT1
Negative Regulation Of Developmental Process (GO:0051093)	1/109	0.40896693054849	0.448606751239952	0	0	1.92943469785575	1.72514804407533	PPARG
Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032434)	1/109	0.40896693054849	0.448606751239952	0	0	1.92943469785575	1.72514804407533	FHIT
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	1/109	0.40896693054849	0.448606751239952	0	0	1.92943469785575	1.72514804407533	PPARG
Extracellular Structure Organization (GO:0043062)	1/109	0.40896693054849	0.448606751239952	0	0	1.92943469785575	1.72514804407533	MMP9
Response To Lipid (GO:0033993)	1/110	0.411819430053944	0.450139494805725	0	0	1.91163689039112	1.6959474778825	PPARG
External Encapsulating Structure Organization (GO:0045229)	1/110	0.411819430053944	0.450139494805725	0	0	1.91163689039112	1.6959474778825	MMP9
Regulation Of JNK Cascade (GO:0046328)	1/110	0.411819430053944	0.450139494805725	0	0	1.91163689039112	1.6959474778825	F2RL1
RNA Metabolic Process (GO:0016070)	1/111	0.414658305198867	0.451117124530538	0	0	1.89416267942584	1.66743227586511	LAGE3
T Cell Activation (GO:0042110)	1/111	0.414658305198867	0.451117124530538	0	0	1.89416267942584	1.66743227586511	F2RL1
Negative Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090101)	1/111	0.414658305198867	0.451117124530538	0	0	1.89416267942584	1.66743227586511	PPARG
Cytoskeleton Organization (GO:0007010)	1/111	0.414658305198867	0.451117124530538	0	0	1.89416267942584	1.66743227586511	ZNF135
Gene Expression (GO:0010467)	2/296	0.416738945013361	0.452599065138595	0	0	1.41916341004487	1.24218704055658	MRPL3;RPLP2
Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071900)	1/112	0.417483620429566	0.452599065138595	0	0	1.87700331910858	1.6395811091445	RPTOR
Negative Regulation Of Defense Response (GO:0031348)	1/112	0.417483620429566	0.452599065138595	0	0	1.87700331910858	1.6395811091445	PPARG
Regulation Of Intracellular Signal Transduction (GO:1902531)	2/297	0.418402842579892	0.453066321953489	0	0	1.41428056256762	1.23227760639963	ARHGEF10;F2RL1
Regulation Of Cytoskeleton Organization (GO:0051493)	1/114	0.423093827175321	0.45654775769616	0	0	1.84359571495109	1.5857897069044	PTK2
Regulation Of Interleukin-6 Production (GO:0032675)	1/114	0.423093827175321	0.45654775769616	0	0	1.84359571495109	1.5857897069044	F2RL1
Regulation Of MAP Kinase Activity (GO:0043405)	1/114	0.423093827175321	0.45654775769616	0	0	1.84359571495109	1.5857897069044	PPARG
Positive Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071902)	1/117	0.431409030457104	0.464979768018807	0	0	1.7956442831216	1.50959565707083	RPTOR
Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)	1/118	0.434154321630298	0.46685424156769	0	0	1.78020692757535	1.48532495746401	ARHGEF10
Ribonucleoprotein Complex Biogenesis (GO:0022613)	1/118	0.434154321630298	0.46685424156769	0	0	1.78020692757535	1.48532495746401	NGDN
Regulation Of Protein Kinase Activity (GO:0045859)	1/119	0.436886495259523	0.469248457871339	0	0	1.7650312221231	1.4615903265578	PTK2
Regulation Of Apoptotic Process (GO:0042981)	4/705	0.439828634764011	0.471862396602314	0	0	1.19103144576071	0.978277611010469	WT1;MMP9;POU3F3;PTK2
Protein Transport (GO:0015031)	2/313	0.444696108079433	0.475218152780431	0	0	1.34042553191489	1.08623277441373	NEURL1B;PPARG
Regulation Of Protein Catabolic Process (GO:0042176)	1/122	0.445004929704951	0.475218152780431	0	0	1.72100913440626	1.39344932626127	AZIN1
Potassium Ion Transport (GO:0006813)	1/122	0.445004929704951	0.475218152780431	0	0	1.72100913440626	1.39344932626127	KCNH2
Receptor-Mediated Endocytosis (GO:0006898)	1/122	0.445004929704951	0.475218152780431	0	0	1.72100913440626	1.39344932626127	TMEM108
Supramolecular Fiber Organization (GO:0097435)	2/316	0.449554405246032	0.479274497970473	0	0	1.32741563897547	1.06126667599747	TNXB;STMN2
Negative Regulation Of Growth (GO:0045926)	1/124	0.450352761023978	0.479274497970473	0	0	1.6928540864356	1.35043048548742	WT1
Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)	1/124	0.450352761023978	0.479274497970473	0	0	1.6928540864356	1.35043048548742	BDNF
Negative Regulation Of Cell Growth (GO:0030308)	1/125	0.453007521802702	0.481547514585232	0	0	1.67911714770798	1.32960311914194	WT1
Cellular Response To Starvation (GO:0009267)	1/126	0.455649593125126	0.483063725870047	0	0	1.6656	1.30921356837768	RPTOR
Positive Regulation Of Intracellular Protein Transport (GO:0090316)	1/126	0.455649593125126	0.483063725870047	0	0	1.6656	1.30921356837768	PRR5L
Positive Regulation Of Cytokine Production (GO:0001819)	2/320	0.455995499851467	0.483063725870047	0	0	1.31045095677773	1.02906088700814	F2RL1;PIBF1
Regulation Of Response To External Stimulus (GO:0032101)	1/127	0.458279035033115	0.484376929966664	0	0	1.65229741019215	1.28924972182696	F2RL1
Regulation Of Anatomical Structure Morphogenesis (GO:0022603)	1/127	0.458279035033115	0.484376929966664	0	0	1.65229741019215	1.28924972182696	ZNF135
Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	1/130	0.466092180291927	0.492074565768951	0	0	1.61362709098327	1.23179750190336	PIBF1
Antigen Receptor-Mediated Signaling Pathway (GO:0050851)	1/134	0.476336487840494	0.502318478086339	0	0	1.56478037198259	1.16048926787312	HLA-DRB1
Cellular Response To Metal Ion (GO:0071248)	1/135	0.478867021707057	0.504413843523438	0	0	1.55302435192459	1.14354204983655	MMP9
Negative Regulation Of Gene Expression (GO:0010629)	2/336	0.481327087076208	0.505918121407305	0	0	1.24665562492037	0.911564847021093	MYADM;PPARG
Regulation Of Protein Kinase B Signaling (GO:0051896)	1/136	0.481385453882166	0.505918121407305	0	0	1.54144249512671	1.12692852376333	PTK2
Potassium Ion Transmembrane Transport (GO:0071805)	1/137	0.483891841506333	0.507976955789453	0	0	1.53003095975232	1.11064008725076	KCNH2
Intracellular Calcium Ion Homeostasis (GO:0006874)	1/139	0.488868711167274	0.51262165419574	0	0	1.50770404271548	1.07900545011531	HTR2C
Protein Localization To Cell Periphery (GO:1990778)	1/142	0.496245098534228	0.519769132550524	0	0	1.47540126913027	1.03379201634755	MYADM
Positive Regulation Of Transferase Activity (GO:0051347)	1/143	0.498680407093781	0.521731023430698	0	0	1.46493699036323	1.01928829634774	HLA-DRB1
Regulation Of Cold-Induced Thermogenesis (GO:0120161)	1/146	0.505916646990971	0.527517582480473	0	0	1.43441016333938	0.977383206000561	TFE3
Negative Regulation Of Response To External Stimulus (GO:0032102)	1/146	0.505916646990971	0.527517582480473	0	0	1.43441016333938	0.977383206000561	PPARG
Neuron Projection Morphogenesis (GO:0048812)	1/146	0.505916646990971	0.527517582480473	0	0	1.43441016333938	0.977383206000561	BDNF
Negative Regulation Of Protein Metabolic Process (GO:0051248)	1/147	0.508305681396264	0.529413773665244	0	0	1.42451333813987	0.96392868462255	AZIN1
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	1/149	0.5130495083859	0.533755542356632	0	0	1.40512091038407	0.937753711431257	NR0B1
Cellular Response To Organic Cyclic Compound (GO:0071407)	1/152	0.520080452788294	0.540464345114823	0	0	1.37699546880446	0.90024075455835	WT1
Regulation Of Cellular Component Organization (GO:0051128)	1/153	0.522401702382865	0.542269328647985	0	0	1.36786703601108	0.888181293031278	RPTOR
Cellular Response To Growth Factor Stimulus (GO:0071363)	1/155	0.527010921346818	0.545224230780209	0	0	1.34996582365003	0.864699018385904	STMN2
Ribosome Biogenesis (GO:0042254)	1/155	0.527010921346818	0.545224230780209	0	0	1.34996582365003	0.864699018385904	NGDN
Positive Regulation Of Response To External Stimulus (GO:0032103)	1/155	0.527010921346818	0.545224230780209	0	0	1.34996582365003	0.864699018385904	F2RL1
Protein Autophosphorylation (GO:0046777)	1/162	0.542799219929216	0.560932824158477	0	0	1.29081399150049	0.788707728366851	PTK2
Adenylate Cyclase-Modulating G Protein-Coupled Receptor Signaling Pathway (GO:0007188)	1/163	0.545011698875411	0.56196761839598	0	0	1.28278102664068	0.778581402574806	GRM8
Nitrogen Compound Transport (GO:0071705)	1/163	0.545011698875411	0.56196761839598	0	0	1.28278102664068	0.778581402574806	SLC36A1
Negative Regulation Of Cell Population Proliferation (GO:0008285)	2/379	0.545736341827043	0.562090261060484	0	0	1.10203736102489	0.667415106501035	WT1;PPARG
Membrane Organization (GO:0061024)	1/167	0.553756159460729	0.569718088669131	0	0	1.25161699429296	0.73974423661762	MYADM
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	1/174	0.568660586492961	0.584404235066964	0	0	1.20054761180408	0.677674949239004	HTR2C
Extracellular Matrix Organization (GO:0030198)	1/176	0.572827766112112	0.588035582911548	0	0	1.18670676691729	0.661197634978932	MMP9
RNA Processing (GO:0006396)	1/183	0.587101588505191	0.602022402356704	0	0	1.14065934065934	0.607466584421751	WT1
Phosphate-Containing Compound Metabolic Process (GO:0006796)	1/184	0.589101796779541	0.60340669692209	0	0	1.13436870865689	0.600258326494869	RPTOR
Intracellular Monoatomic Cation Homeostasis (GO:0030003)	1/190	0.6009032573428	0.614816122176536	0	0	1.09802283486494	0.559246447201728	HTR2C
Transcription By RNA Polymerase II (GO:0006366)	1/192	0.60476204523592	0.618082795130985	0	0	1.08641499035547	0.546380057246775	PPARG
Phosphorylation (GO:0016310)	2/429	0.613458253525552	0.626280813280212	0	0	0.970501768897304	0.474228957543942	RPTOR;PTK2
Regulation Of Angiogenesis (GO:0045765)	1/205	0.628959578934407	0.641400537638604	0	0	1.01651186790506	0.471344646512343	PPARG
Negative Regulation Of Cell Differentiation (GO:0045596)	1/207	0.63254980658141	0.644353699788747	0	0	1.00654062340317	0.4609918973198	PPARG
Apoptotic Process (GO:0006915)	1/228	0.668232499187388	0.678468007927677	0	0	0.912450730350104	0.367826329372433	MAGEH1
Chromatin Remodeling (GO:0006338)	1/228	0.668232499187388	0.678468007927677	0	0	0.912450730350104	0.367826329372433	BCOR
Cilium Organization (GO:0044782)	1/228	0.668232499187388	0.678468007927677	0	0	0.912450730350104	0.367826329372433	PIBF1
Negative Regulation Of Multicellular Organismal Process (GO:0051241)	1/231	0.67304183888299	0.682604181949087	0	0	0.900411899313501	0.356516095805054	TFE3
Regulation Of Autophagy (GO:0010506)	1/241	0.688580105934538	0.697600806012283	0	0	0.862456140350877	0.321802756396345	RPTOR
Cilium Assembly (GO:0060271)	1/243	0.691598913028543	0.699895083195734	0	0	0.855241409308395	0.315369497271809	PIBF1
Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091)	1/246	0.69607290647552	0.703655400010112	0	0	0.844640171858217	0.306013872015586	PPARG
Chromatin Organization (GO:0006325)	1/268	0.726977137836974	0.734096609263016	0	0	0.77417701557264	0.24685427611813	BCOR
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	1/275	0.736142009070854	0.74254324393234	0	0	0.754129850172877	0.2310142800388	PIBF1
